genes,expVal
154881,15.0537363636364
1549,0.0397045857142857
155006,0.265916818181818
155038,0.0133521
155051,0.0954741
155054,2.94763454545455
155060,1.66864363636364
155061,4.88986181818182
155066,18.3977454545455
1551,0.09390527
155185,0.06220498
155368,0.087539775
155370,13.4839909090909
155382,2.35131636363636
155400,1.18588172727273
155435,7.9954
155465,0.085785
1555,0.107000336363636
1558,0.401993363636364
156,8.90681181818182
1562,0.0316952625
1565,1.29306854545455
157,12.3986909090909
1571,1.04310263636364
1572,0.09261181
157247,4.94388090909091
157273,0.360196545454545
157285,6.84577
1573,0.241958936363636
157310,0.14561387
157313,6.65198909090909
157378,30.9420363636364
157506,3.44418272727273
157567,32.0842636363636
157570,3.82125363636364
157574,14.2992272727273
1576,0.09585874
157638,3.93356636363636
157657,3.95881454545455
157680,8.08784
157693,0.11928
157697,4.94508909090909
1577,0.519011090909091
157739,0.1661988
157753,0.701230090909091
157769,14.7781636363636
157773,1.71739727272727
157807,3.01473545454545
157855,0.0249703
1579,0.08632354
157922,22.2523545454545
157927,0.025207
157983,0.0922376
158,45.5178
158035,0.0612480909090909
158038,1.89164636363636
158046,0.50168
158055,0.115080718181818
158056,1.23306327272727
158067,1.62624181818182
1581,0.04185685
158135,2.69690909090909
158158,0.1443312
158160,0.12019512
1582,0.0724385454545455
158219,1.21489981818182
158228,0.451740818181818
158248,0.0245560666666667
158293,14.8767636363636
158295,0.051461
1583,0.03958705
158314,0.03738972
158326,0.564133636363636
158358,10.4193672727273
158381,0.143200945454545
158399,1.92617454545455
158401,0.030864
158405,20.7707454545455
158427,17.1639545454545
158431,2.15615818181818
158435,0.07650361
158471,3.33122
158511,0.0983125
158521,0.122999
158584,0.337043363636364
158586,4.58612636363636
1586,0.0526053
1587,0.0444367
158747,7.03094181818182
158763,2.15860090909091
158787,1.91173545454545
158798,4.34975636363636
1588,0.0246358777777778
158800,0.285619681818182
158801,0.454348
158830,0.134306
158833,0.0654544333333333
158835,0.05474156
158866,7.54941090909091
158880,1.46526272727273
1589,0.124938181818182
159,39.1833090909091
1590,0.310293
159013,4.49913
159090,8.31824909090909
159091,2.86656909090909
1591,0.0459321333333333
159195,8.33617909090909
1592,10.4660981818182
1593,0.399792818181818
159371,0.559983181818182
1594,0.255383272727273
1595,101.3269
159963,0.353069072727273
159989,0.0950838545454546
16,49.8507454545455
160,17.3086545454545
1600,24.7901454545455
1601,2.13290727272727
160140,0.394883481818182
1602,38.3663545454545
160287,0.296157609090909
160298,0.437913090909091
1603,248.079272727273
160335,32.3310545454545
160365,0.10415
1604,0.991578818181818
160418,6.64512636363636
160419,0.0798327
160428,2.85926272727273
1605,64.4617818181818
160518,19.2504454545455
1606,3.04408090909091
160622,0.842583
1607,1.89811909090909
160728,0.025789225
160760,6.04812090909091
160762,0.0248166
160777,0.7397714
1608,2.56819463636364
160851,1.54367545454545
160857,2.82301818181818
160897,3.27819454545455
1609,1.67229272727273
161,23.3150090909091
1610,0.0576953
161003,0.0924920875
1611,59.501
161142,0.0731644
161145,0.729506
161198,0.030719275
1612,14.0468727272727
161247,0.136096266666667
161253,4.94343181818182
161291,0.01212008
1613,10.0487672727273
161357,0.717969636363636
161394,4.78331272727273
161436,1.15568781818182
161497,0.152292381818182
1615,54.0876363636364
161582,17.9084545454545
1616,22.4331636363636
161635,3.56243690909091
161725,1.02102609090909
161742,8.94642090909091
161753,0.255509818181818
161779,1.07633245454545
1618,0.176956525
161823,6.53710363636364
161829,0.137553663636364
161835,4.18983272727273
161882,0.300746363636364
161931,0.05189814
162,17.3089909090909
162073,3.29753090909091
162083,0.305289363636364
1621,0.944265
1622,146.903818181818
162239,14.4237181818182
162282,2.67679818181818
162394,1.23904336363636
162417,0.238330090909091
162427,14.3110363636364
162461,0.06554869
162466,0.024758
162494,12.1475409090909
162514,0.186708472727273
162515,0.06009405
162655,3.17620636363636
162681,4.25747
1627,79.4185545454545
1628,0.622311272727273
1629,4.04094090909091
162962,2.74226090909091
162963,10.6435118181818
162966,0.607793181818182
162967,11.1241454545455
162968,2.68464090909091
162972,8.45047636363636
162979,0.09910889
162989,6.2412
162993,6.88909545454545
162998,0.326877818181818
163,153.475272727273
1630,37.2612363636364
163033,1.57444545454545
163049,8.55109727272727
163050,5.26531727272727
163051,5.15112545454545
163059,4.25038909090909
163071,1.55323254545455
163081,5.46177545454545
163087,3.76565090909091
163115,2.86432272727273
163126,19.1824727272727
163131,4.87654818181818
163154,0.130497327272727
163175,0.948503090909091
1632,7.30108363636364
163227,5.04787454545455
163255,3.28500909090909
163259,0.359847818181818
1633,20.5866181818182
163351,0.0792694090909091
1634,37.0101818181818
163479,0.02774275
163486,4.04005909090909
1635,33.5592454545455
163589,0.0221122
163590,12.7073090909091
1636,0.120031936363636
163688,0.0786776142857143
163732,0.652606272727273
163782,0.300675
163786,4.22208727272727
1638,0.0550099727272727
163882,9.82519909090909
1639,58.9073
163933,0.516851636363636
164,32.6318181818182
164045,2.03444090909091
164091,5.20854909090909
1641,125.113754545455
164118,0.0283984
1642,103.4823
164237,0.0425186
164284,0.06589079
1643,3.84289727272727
164312,0.01862455
164395,2.72414909090909
1644,31.4097481818182
1645,14.8017181818182
164592,0.0473930666666667
1646,12.8563654545455
164633,0.707177727272727
164656,0.0714436636363636
164684,0.0261521
1647,5.34293454545455
164832,6.46723636363636
1649,14.2009818181818
165,8.21705727272727
1650,94.6128
165055,8.31521818181818
165140,0.0546110571428571
165186,0.747643636363636
1652,23.5044
165215,15.0424181818182
165257,0.133937672727273
1653,78.1392909090909
165324,15.3865818181818
1654,102.798245454545
1655,2510.20363636364
165530,0.0404016125
165545,0.0940188
1656,72.3962727272727
165631,0.037886325
165679,2.80498090909091
1657,6.20377909090909
165721,0.0222855
165829,0.507780181818182
1659,16.8917181818182
165904,0.01122543
165918,8.15467090909091
166,107.564681818182
1660,117.824636363636
166012,0.0297076
1662,6.83662818181818
1663,3.55572363636364
166336,18.1786272727273
166348,0.331162181818182
166378,2.34943272727273
166379,4.39911272727273
1665,85.7114272727273
1666,35.5507454545455
166614,34.0058181818182
166752,0.138484954545455
166785,2.08576909090909
166793,2.01885909090909
166815,3.34149181818182
166824,0.04688181
166863,0.0240767333333333
166929,0.538326909090909
166968,11.6949181818182
166979,0.0354
1670,0.1999795
1671,0.2764662
167127,0.119928922222222
167153,11.5133545454545
1672,0.9775509
167227,8.91876363636364
1674,0.439927945454545
167410,9.18865090909091
167465,0.0168445
1675,0.685787545454545
167555,1.41222763636364
1676,11.3586181818182
167681,10.1957990909091
167691,7.62498818181818
1677,2.76038909090909
1678,7.05086727272727
167826,0.213894927272727
167838,6.91068272727273
168002,0.315558363636364
168090,9.34573181818182
168374,15.1119818181818
168391,0.034041
168400,0.0225525
168433,0.104757175
168448,0.196689727272727
168451,12.5409545454545
168474,1.29139854545455
168507,0.017062906
168537,0.0474796
168544,0.455752272727273
168620,0.14822468
168667,0.107020109090909
1687,20.7311
168741,0.0369594
168850,6.36039909090909
1690,5.45541272727273
169026,0.215251272727273
169044,2.20749090909091
169166,0.06357625
169200,5.70350181818182
169270,3.10248272727273
169522,0.0508062666666667
169611,32.2517909090909
169714,8.92417090909091
169792,5.49659727272727
169834,3.64556818181818
169841,0.793593272727273
169966,0.0195612
169981,9.37512090909091
170082,1.53506181818182
170261,15.1125090909091
170302,35.8194454545454
170370,0.0456917
170371,0.299189
170384,7.98458272727273
170392,0.05078115
170393,0.0806816
170394,1.21880809090909
170463,6.65736818181818
170482,0.0709158
170506,33.6221181818182
170575,0.0514638545454545
170622,36.4830545454545
170626,0.160804
170679,0.07441095
170685,11.9289727272727
170689,21.5531409090909
170690,10.9274881818182
170691,0.210946636363636
170692,0.488826
170712,0.161309
170825,0.048985675
170850,0.0163242
170958,1.20871963636364
170959,6.17587818181818
170960,17.0576181818182
170961,0.1060758
171017,20.7310090909091
171019,0.122125972727273
171023,22.9644363636364
171024,0.943621181818182
171169,0.0632476
171177,0.186100518181818
171220,3.11748272727273
171389,0.0239176
171392,12.1783363636364
171425,0.318860090909091
171483,0.0604478
171484,0.16884
171546,26.1478636363636
171568,16.7964636363636
171586,9.90252272727273
1716,65.3631272727273
1717,29.6901181818182
1718,59.1809363636364
1719,40.0973363636364
172,5.15237
1723,3.61983727272727
1725,34.1274818181818
1727,28.5307545454545
1728,4.68432545454545
1729,16.0849909090909
173,0.0251391
1730,1.16194127272727
1733,0.054893925
1734,0.310411272727273
1735,14.5740036363636
1736,25.2243090909091
1737,14.8556090909091
1738,31.6212
1739,16.3996454545455
174,0.0542877181818182
1740,2.25998272727273
1741,20.665
1742,30.7509727272727
1743,34.9866545454545
1745,0.364582090909091
1746,0.184686390909091
1748,0.150194
1749,1.31226145454545
175,7.79417818181818
1750,0.2481404
1755,0.01542197
1756,26.8501090909091
1757,0.516470545454545
1758,0.04659949
1759,40.8252181818182
176,0.01667373
1760,17.9455636363636
1762,17.9455636363636
1763,5.78153636363636
1767,0.498084727272727
1768,0.330295454545455
1769,0.00859664571428572
177,5.48988909090909
1770,10.026341
1773,2.74860090909091
1774,3.70942
1775,0.2049457
1776,0.0773339
1777,11.80033
1778,100.786272727273
178,12.7648436363636
1780,5.09826363636364
1781,134.277727272727
1783,98.2707181818182
1785,15.3590363636364
1786,17.7496090909091
1787,4.42562454545455
1788,17.7186
1789,10.1678536363636
1791,0.0248627
1793,20.9824090909091
1794,0.0872891272727273
1795,7.77735454545455
1796,3.24205181818182
1798,29.4694818181818
18,91.3185363636364
1800,0.0859591625
1801,16.8521090909091
1802,5.98521727272727
1803,0.0431772555555556
1804,1.76032714285714
1805,0.147585144444444
1806,2.42015454545455
1807,0.0528146125
1808,198.907181818182
1809,209.725545454545
181,0.08957665
1810,26.5377545454545
1811,0.0206369571428571
1812,2.10698536363636
1813,2.58007727272727
1814,0.044248
1815,0.0399121
1816,0.0429237166666667
1819,14.1137090909091
182,48.5147454545455
1820,2.04383363636364
1821,2.88111181818182
1822,39.6276727272727
1823,0.195730363636364
1824,11.0679845454545
1825,7.62711909090909
1826,1.02119663636364
1827,33.4828181818182
1828,0.0152390283333333
1829,23.5544454545455
183,2.10825363636364
1830,0.149938
1831,38.6243090909091
1832,8.93712909090909
1833,0.0389275
1834,0.0150435714285714
1836,6.38843909090909
1837,27.9632090909091
1838,6.13211909090909
1839,4.34260909090909
1840,5.22749272727273
1841,15.1413
1842,12.1240754545455
1843,10.3509927272727
1844,0.1247682125
1845,20.9292363636364
1846,13.3229027272727
1847,0.459885818181818
1848,5.70891272727273
1849,3.87498272727273
185,0.202953963636364
1850,5.90945636363636
1852,0.198465018181818
1854,24.7899545454545
1855,4.56866545454545
1856,13.9596363636364
1857,26.9402727272727
1859,23.5364363636364
186,0.02589015
1861,24.2072909090909
1869,5.90723181818182
187,0.0808959090909091
1870,2.80280090909091
1871,14.7331909090909
1874,16.0109454545455
1875,28.8913
1876,14.0282636363636
1877,2.11205727272727
1879,18.0868272727273
1880,1.01720263636364
1889,40.6102818181818
189,0.0348968
1890,5.33264545454545
1891,8.55644
1892,62.5406545454546
1893,1.149667
1894,21.2099
1896,1.18458472727273
19,11.1198363636364
190,0.0729403181818182
1901,3.74837181818182
1902,8.20436818181818
1903,22.0239363636364
1906,1.89028118181818
1907,0.04735015
1908,0.177453518181818
1909,0.729046454545455
191,42.2919272727273
1910,33.7603636363636
1911,33.2812090909091
1912,62.2085454545455
1915,3617.49545454545
191585,0.0367949090909091
1917,71.7613727272727
192111,8.91041090909091
192134,0.07120909
192286,57.0503818181818
192666,0.027195
192668,0.24775734
192683,29.3257363636364
1933,330.710909090909
1936,60.6578
193629,0.1024576
1937,1137.53181818182
1938,340.692727272727
1939,14.4584272727273
1942,7.13016
1943,4.46843272727273
1944,8.45933636363636
1945,7.16501090909091
1946,4.04201545454545
1947,8.02040454545455
1948,58.8170181818182
1949,291.374181818182
1950,15.3023309090909
1951,9.89951363636363
1952,59.0482727272727
1953,1.54498718181818
1954,14.9878818181818
1955,25.8121181818182
1956,3.24411636363636
1958,2.08842545454545
195814,0.02634435
195828,2.66678636363636
1959,0.07621454
196,1.55466454545455
1960,0.0791293727272727
196047,0.298398909090909
196074,4.63104090909091
1962,1.53147
196264,0.218442318181818
196294,67.4028909090909
196335,0.09767304
196383,4.98411636363636
196385,6.22568
196394,11.0049218181818
1964,45.4403727272727
196403,37.9865363636364
196410,0.04578555
196415,0.224612818181818
196441,11.6982181818182
196463,18.3179
196472,0.03390095
196475,43.1511454545455
1965,24.9148636363636
196513,10.2920390909091
196527,15.5079181818182
196528,14.0455181818182
196541,0.06114365
196549,6.36334454545455
1967,30.4115727272727
196740,2.81184181818182
196743,1.91184181818182
196792,0.960413272727273
1968,87.0154818181818
1969,2.12646454545455
196968,0.473901363636364
196993,0.0636602
196996,0.0587704727272727
197,0.0987476625
197003,0.045139775
197021,2.91409909090909
197131,10.8230436363636
197135,0.0618383857142857
197196,0.456632727272727
197257,0.182777636363636
197258,1.51626181818182
1973,470.073
197320,9.13584454545455
197322,3.91174545454546
197335,4.09106909090909
197342,0.587384818181818
197358,0.921987363636363
197370,34.1076363636364
1974,292.055818181818
197407,12.4936672727273
1975,183.486181818182
1977,31.0944909090909
1978,14.2862881818182
1979,41.1237545454545
1981,60.4341090909091
1982,641.259454545454
1983,67.1429272727273
1984,135.855181818182
1992,2.71241
199221,4.91181272727273
199223,1.28437572727273
1993,53.6134545454546
1994,28.4726727272727
1995,27.6209181818182
1996,67.7702272727273
199692,22.5298636363636
199699,0.610288909090909
1997,11.2226145454545
199704,3.49856181818182
199713,0.0164318
199720,0.0985106545454545
199731,55.1915545454545
199745,2.52489818181818
199746,5.18559272727273
199777,16.3735909090909
199786,0.0974363111111111
1998,24.7111
199857,10.2827172727273
199870,5.83494636363636
199899,0.14657555
1999,0.0419997625
199920,0.0596939625
199953,3.17135636363636
199964,0.0483253
2,2.58966545454545
20,5.25750272727273
2000,1.25986581818182
200008,0.02835395
200010,0.192810545454545
200014,3.44783
200030,2.26359818181818
200035,2.28863636363636
200058,10.0517736363636
200081,26.9385454545455
2001,0.186491036363636
200132,0.643902663636364
200150,1.76214454545455
200159,0.1179155
200162,0.793643
200172,0.148209881818182
200185,103.104527272727
200186,7.91068454545454
2002,6.06018272727273
200205,1.42157363636364
200312,5.92653
200315,0.115137272727273
200316,0.474236909090909
200350,0.29423762
2004,2.42766818181818
200403,0.292649181818182
200407,0.447994454545455
200424,12.2721
2005,3.02645272727273
200539,0.934237181818182
200558,1.21606472727273
200576,13.4306909090909
2006,10.3299036363636
200634,0.895240272727273
200726,0.040711775
200728,4.98559727272727
200734,15.2224363636364
200765,8.81653181818182
200772,0.0453822
200810,1.066188
200844,1.03411609090909
200845,11.01123
200879,0.0741610818181818
200894,6.70730181818182
200895,3.59773272727273
2009,15.6857636363636
200909,0.0312889
200916,10.2920681818182
200933,10.0354454545455
200942,75.3083
200958,0.952137909090909
2010,30.7728272727273
2011,8.11928454545454
201134,7.05439090909091
201161,125.599090909091
201163,9.08656636363636
201164,1.46276272727273
201176,0.616915363636363
201181,0.451718363636364
201191,8.23721
2012,53.5659181818182
201232,1.21185209090909
201243,0.06225408
201254,18.5376181818182
201255,2.48405545454545
201266,3.64476818181818
201283,4.73413454545455
201292,4.13702545454546
201294,0.0802599
201299,1.51074636363636
2013,5.42316818181818
201305,0.0288099
2014,37.5448545454545
201456,1.39019009090909
201475,18.1635818181818
201501,0.681594090909091
201514,7.91291545454546
201516,0.045845
201595,141.182272727273
2016,0.02576865
201625,0.108078845454545
201626,8.10271090909091
201633,0.03223951
2017,33.2977090909091
201725,8.23773181818182
201780,16.2400181818182
201798,1.08256163636364
201799,0.275258545454545
2018,0.0448400666666667
2019,12.1976336363636
201931,5.47756454545455
201965,14.4383181818182
202,0.131289263636364
2020,4.38220727272727
202018,13.9163272727273
202051,6.28335363636364
202052,18.1428909090909
2021,1.24283554545455
202134,0.0334791857142857
202151,3.51994454545455
202181,6.38354363636364
2022,0.167979181818182
202243,2.31848909090909
2023,367.764545454545
202309,0.06284464
202333,0.107329390909091
202374,8.05294
202459,1.69377545454545
202500,0.310428363636364
202559,2.10046761111111
2026,135.988272727273
202658,19.9388363636364
2027,0.743110909090909
2028,0.420244
202865,0.04442115
2029,101.110709090909
202915,0.396389272727273
203,25.9332727272727
2030,16.0295636363636
203054,0.742411636363636
203062,1.20440927272727
203068,1084.15163636364
203069,17.5744636363636
203074,0.10741826
203100,0.273077709090909
203102,0.638405545454546
203190,2.19073309090909
203197,6.23018636363636
203228,13.3520909090909
203245,1.73423636363636
203260,1.150052
203286,2.56977
2033,26.1994181818182
203328,0.0910646375
2034,0.0280394181818182
203427,1.61821727272727
203430,0.0484416
203447,0.311895454545455
2035,45.2834818181818
203523,4.78609181818182
203547,25.8979909090909
203562,0.25575307
203569,0.169074
2036,23.4494545454545
2037,37.9429181818182
203859,2.04795545454546
204,23.0732727272727
2040,1.49877272727273
204010,0.179716863636364
2041,0.02225555
2042,24.9073272727273
204219,0.032848075
2043,16.4556881818182
2044,5.82304181818182
2045,22.4280181818182
2046,0.577557727272727
2047,18.7843727272727
2048,27.8978363636364
204801,0.01951174
204851,25.1622454545455
2049,7.09462454545455
204962,14.5161181818182
205,3.153836
2050,4.58306454545455
2051,1.95907181818182
2052,27.5839363636364
205251,0.55927027
2053,3.68864
205327,6.92671
2054,19.6308818181818
205428,133.723727272727
2055,3.68436818181818
205564,11.9922818181818
2056,0.0863719
2057,0.890691727272727
2058,39.9962
2059,13.5082109090909
2060,30.5285545454545
2063,6.93185454545454
206358,6.00343909090909
2064,23.8686727272727
206412,1.02216209090909
206426,0.0239183
2065,0.681417727272727
2066,8.63492818181818
2067,25.0763636363636
2068,9.15989454545455
2069,0.133589127272727
207,59.3844818181818
2070,0.12867451
2071,25.6981363636364
207107,0.225091044444444
2072,5.49907363636364
2073,27.2422
2074,5.09891727272727
2077,6.74538545454546
2078,0.635628181818182
2079,305.202545454545
208,24.3165545454545
2081,1.75875545454545
2086,33.4373454545455
2091,72.3386818181818
2098,115.152618181818
2099,0.032471356
21,11.88608
210,8.60949818181818
2100,0.118036809090909
2101,2.69754818181818
2103,0.883722909090909
2104,10.7296054545455
2107,44.7287545454545
2108,57.7532272727273
2109,22.9638545454545
211,22.0436818181818
2110,4.96945454545455
2113,2.51327363636364
2114,7.53171636363636
2115,7.94118818181818
2116,0.102467988888889
2117,7.14316181818182
2118,1.19023745454545
2119,2.42480090909091
212,0.467431090909091
2120,4.80727636363636
2121,3.18062090909091
2122,3.62089327272727
2123,0.0860938666666667
2124,0.0538232857142857
2128,0.04733585
213,0.155368766666667
2130,138.523
2131,28.7233
2132,34.3662363636364
2134,0.226223181818182
2135,39.6588727272727
2137,23.2367636363636
2138,0.864859181818182
2139,7.42444181818182
214,202.288272727273
2140,8.18069454545454
2145,8.57545272727273
2146,29.8334727272727
2147,0.0683985125
2149,50.0463
215,1.28264190909091
2150,3.17991545454545
2151,0.498533272727273
2152,0.486212909090909
2153,20.3459036363636
2155,0.0804738363636364
2157,0.998900272727273
2159,0.449948181818182
216,1.134487
2160,0.0315948888888889
2161,0.1340261
2162,7.24476272727273
2165,0.0265086333333333
2166,1.41924254545455
2167,0.124872966666667
2168,0.120013
2169,0.05829594
217,36.6995909090909
2170,8.45650818181818
2171,206.285636363636
2172,2.06620363636364
2173,84.1719
2175,6.18496818181818
2176,7.67337909090909
2177,8.91382636363636
2178,3.99335818181818
218,0.0625373333333333
2180,7.19891727272727
2181,32.6405363636364
2182,17.6017727272727
2184,7.14395
2185,1.82320636363636
2186,32.6567181818182
2187,1.36615209090909
2188,10.1257345454545
2189,9.58308454545455
219,9.69582454545455
2191,0.0187675
2192,26.4067818181818
219285,0.112660645454545
219293,0.271196
2193,13.6375909090909
219333,11.3235363636364
219348,0.22872875
2194,13.40578
219402,29.7342818181818
219409,0.298900333333333
219445,0.13594275
2195,93.5042363636364
219525,0.0676158
219527,4.91716454545454
219537,1.316626
219539,2.83808636363636
219541,11.1873127272727
219557,0.0575432
219578,0.07305189
219595,0.0549863
2196,0.109914754545455
219621,0.987153636363637
219623,0.0430838090909091
219654,2.79894454545455
219670,16.5363272727273
219681,7.80342090909091
219699,0.427112454545455
2197,220.090454545455
219736,1.509769
219738,17.3180454545455
219743,1.18234272727273
219749,9.95874727272727
219771,21.6022272727273
219790,4.29289363636364
219833,0.07272641
219844,3.32225909090909
219854,10.92968
219855,0.933612
219869,0.0589227
219899,7.79272454545455
2199,0.383016181818182
219902,8.11402909090909
219927,85.0424
219931,1.31437363636364
219970,2.23805272727273
219972,0.0993154454545454
219988,16.4069363636364
219995,0.0403067
22,10.4876909090909
220,0.0291560142857143
2200,6.93363181818182
220001,0.605784454545455
220032,0.025818975
220064,6.59685909090909
220070,0.264125227272727
220074,7.02811090909091
2201,1.97949509090909
220107,0.22183168
220108,4.80158363636364
220115,0.107368954545455
220134,4.63532090909091
220164,4.21683090909091
2202,24.7652636363636
220202,0.162740245454545
220213,4.18623
220296,0.0469156727272727
2203,0.122390309090909
220323,0.604003
220359,1.04414218181818
220382,1.34237354545455
220388,0.0489192272727273
2204,1.05018918181818
220416,0.121636836363636
220429,0.127630681818182
220441,7.06128818181818
2206,0.0869304454545455
2207,0.498299
220729,13.7604
220832,0.120610242857143
220869,0.409861
2209,0.163399145454545
220929,1.87570454545455
220930,5.32772363636364
220963,29.3893727272727
220965,19.4809181818182
220979,1.93725454545455
220988,127.510363636364
220992,1.11601627272727
221,0.650329636363636
2210,0.0700435
221002,0.113627881818182
221035,26.2549181818182
221037,16.3477090909091
221044,0.0905969833333333
221060,0.782900727272727
221061,41.4908818181818
221074,0.0855099636363637
221078,10.4594763636364
221079,20.9855
221091,0.284507181818182
221092,173.568363636364
221120,6.97209363636364
221122,0.08054894
221150,6.86089090909091
221178,30.9224090909091
221184,34.8666636363636
221191,2.84730818181818
2212,0.0259827166666667
221223,0.04024035
221241,0.08170225
221262,1.21286145454545
221294,7.96153727272727
221301,0.0702746333333333
221302,9.72372727272727
221303,0.254047518181818
221336,2.58177818181818
221391,0.02903915
221400,0.0982368090909091
221409,0.0908815125
221416,0.0140035
221421,5.82071363636364
221458,0.358615272727273
221468,0.949169909090909
221472,0.0226731
221476,0.638906909090909
221477,25.3644272727273
221491,6.41854909090909
221496,14.9255272727273
221504,9.62221545454546
221527,7.86655
221545,5.10466727272727
221584,0.487763272727273
221656,16.0384363636364
221662,4.62191909090909
221687,10.6917763636364
221692,5.02967090909091
2217,3.83277818181818
221711,0.597992818181818
221786,8.92544
2218,9.74906090909091
221806,0.026279818
221830,6.65516363636364
221833,2.22351345454545
221895,15.5095636363636
221914,68.6744
221927,4.16170909090909
221935,8.19291
221937,6.33538363636364
221938,0.0928816636363636
221955,7.11294909090909
221981,16.5639
222008,17.9953
222068,43.5054818181818
222161,4.00937181818182
222171,0.0330057
222183,3.10220909090909
222194,11.2395909090909
2222,163.410818181818
222223,22.5189727272727
222229,5.01658636363636
222234,3.48045090909091
222235,1.18342763636364
222236,6.05072272727273
222255,4.65486272727273
222256,25.1642709090909
222389,10.9310663636364
2224,122.629
222484,2.71737909090909
222537,2.31720090909091
222546,0.0139151
222553,11.1425818181818
222584,0.0658551727272727
222642,0.164308566666667
222643,0.338303363636364
222658,31.5581545454545
222659,0.0942435
222662,0.270829
222663,12.6646545454545
222696,4.03614545454545
222698,0.0577723666666667
222699,0.1590196
222865,21.9907090909091
222894,7.94362727272727
222901,1.79227545454545
222962,4.73676727272727
222967,0.0480605555555556
223,26.5987181818182
2230,8.35340090909091
223075,0.0106432
223082,4.00937181818182
223117,6.02471909090909
2232,1.51133154545455
2235,2.96489545454545
2237,19.1301909090909
2239,59.2200818181818
224,18.0522909090909
2241,8.31134636363636
2242,0.434220909090909
2244,0.306121727272727
2245,14.3049272727273
2246,6.93280272727273
2247,4.36200454545455
225,0.597539727272727
2250,0.884152909090909
2252,0.0384211363636364
2253,0.151628014285714
2254,3.47737454545455
2255,1.69337045454545
2256,6.80740090909091
225689,9.85001454545455
2257,4.26051727272727
2258,50.0308363636364
2259,11.9787090909091
226,123.435990909091
2260,22.0026272727273
2261,19.5614509090909
2262,0.346977909090909
2263,10.4214945454545
2264,0.153796854545455
2267,24.8704136363636
2268,0.0341797
2271,49.4137272727273
2272,1.76471636363636
2273,134.706090909091
2274,5.60745
2275,4.59638545454545
2277,18.1148090909091
22794,49.8456090909091
22795,3.79851909090909
22796,21.2767272727273
22797,0.00991705333333333
22798,0.0817706090909091
2280,108.829181818182
22800,13.9399
22801,0.652463272727273
22802,0.02868725
22803,53.3516181818182
22807,2.88748545454545
22808,18.5030454545455
22809,8.92772727272727
2281,40.9881909090909
22818,116.390545454545
2282,0.19168897
22821,7.66980272727273
22822,21.0249818181818
22823,22.9317909090909
22824,6.67727181818182
22826,73.1006636363636
22827,64.8515272727273
22828,26.5155181818182
22829,23.1095454545455
22834,6.68972181818182
22835,10.5668636363636
22836,44.3815636363636
22837,0.894329636363636
22838,17.3591545454545
22839,34.2003
22841,7.94351818181818
22843,13.9354363636364
22844,0.180971445454545
22845,8.38764636363636
22846,19.4170545454545
22847,7.82739363636364
22848,6.88861454545455
22849,2.93875272727273
22850,11.8202636363636
22852,5.55086727272727
22853,6.65848909090909
22854,9.2408
22856,21.8752636363636
22858,11.2286518181818
2286,26.7558545454545
22861,0.0527540181818182
22862,35.2323181818182
22863,6.42203090909091
22864,23.4029909090909
22865,3.01991727272727
22866,3.27541545454545
22868,9.23143818181818
22869,9.66407181818182
2287,114.689636363636
22870,7.69965
22871,5.33608545454545
22872,72.1034
22873,15.5280272727273
22874,12.7231727272727
22875,5.59605909090909
22876,77.5331181818182
22877,7.39671181818182
22878,10.9714545454545
22879,9.53373454545454
2288,26.5844454545455
22880,16.6196727272727
22881,12.4915454545455
22882,11.1710945454545
22883,87.8780727272727
22884,8.83660545454545
22885,3.58126727272727
22887,17.0930272727273
22888,13.6894818181818
22889,21.8504090909091
2289,6.05563090909091
22890,12.0930527272727
22891,0.658018363636364
22893,8.56072454545454
22894,11.4352454545455
22895,1.01033436363636
22897,4.42882363636364
22898,0.937899181818182
22899,0.0308666857142857
229,0.120222763636364
22900,12.1985281818182
22901,1.40046
22902,82.7655636363636
22903,19.2076727272727
22904,1.29516972727273
22905,11.1570327272727
22906,32.7686636363636
22907,16.3826909090909
22908,19.0824636363636
22909,9.78320181818182
22911,30.5171727272727
22913,52.4355818181818
22914,0.1423347
22915,34.4602909090909
22916,84.7533818181818
22917,0.03760366
22918,0.370329909090909
22919,100.555063636364
22920,48.7752636363636
22921,16.9946363636364
22924,27.8454545454545
22925,0.253435727272727
22926,56.1985272727273
22927,13.4584272727273
22928,17.7030090909091
22929,47.6691363636364
22930,21.4610090909091
22931,64.8530545454546
22932,7.95753454545455
22933,23.9493727272727
22934,7.80879909090909
22936,9.26075909090909
22937,14.1095363636364
22938,41.9521636363636
2294,0.0198827
22941,8.37519636363636
22943,0.331452363636364
22944,8.21938545454546
22948,74.8931454545455
22949,13.2153918181818
2295,0.0697307125
22950,11.8517545454545
22952,0.0925028
22954,9.12436545454545
22955,17.6317909090909
2296,0.102618445454545
2297,1.97056154545455
22973,0.964833363636364
22974,42.2623363636364
22976,6.32163090909091
22977,0.255048363636364
22978,67.6609727272727
22979,18.4052090909091
2298,0.273408827272727
22980,48.1402545454546
22981,14.3921181818182
22982,11.9122545454545
22983,6.54172272727273
22984,13.2978909090909
22985,74.2923909090909
22986,2.72458636363636
22987,4.97060909090909
22989,0.183310490909091
22992,14.4213454545455
22993,11.6181636363636
22995,2.09793272727273
22996,0.413417181818182
22997,6.17653545454545
22998,33.2457181818182
22999,4.14569818181818
23,25.9444909090909
230,7.99344818181818
